revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
1315	mah79	2013-10-16	III	SPNCRNA.1193		ncRNA	added	complement(1407001..1407850)			
1315	mah79	2013-10-16	III	SPNCRNA.1193		misc_RNA	removed	complement(1407001..1407850)			
1315	mah79	2013-10-16	III	SPNCRNA.1194		ncRNA	added	1410745..1412364			
1315	mah79	2013-10-16	III	SPNCRNA.1194		misc_RNA	removed	1410745..1412364			
1315	mah79	2013-10-16	III	SPNCRNA.1195		ncRNA	added	1421592..1424955			
1315	mah79	2013-10-16	III	SPNCRNA.1195		misc_RNA	removed	1421592..1424955			
1315	mah79	2013-10-16	III	SPNCRNA.1197		ncRNA	added	complement(1451418..1452653)			
1315	mah79	2013-10-16	III	SPNCRNA.1197		misc_RNA	removed	complement(1451418..1452653)			
1315	mah79	2013-10-16	III	SPNCRNA.1198		ncRNA	added	complement(1456192..1457784)			
1315	mah79	2013-10-16	III	SPNCRNA.1198		misc_RNA	removed	complement(1456192..1457784)			
1315	mah79	2013-10-16	III	SPNCRNA.1199		ncRNA	added	1461159..1462461			
1315	mah79	2013-10-16	III	SPNCRNA.1199		misc_RNA	removed	1461159..1462461			
1315	mah79	2013-10-16	III	SPNCRNA.120		ncRNA	added	complement(1175846..1175963)			
1315	mah79	2013-10-16	III	SPNCRNA.120		misc_RNA	removed	complement(1175846..1175963)			
1315	mah79	2013-10-16	III	SPNCRNA.1200		ncRNA	added	complement(1467366..1468208)			
1315	mah79	2013-10-16	III	SPNCRNA.1200		misc_RNA	removed	complement(1467366..1468208)			
1315	mah79	2013-10-16	III	SPNCRNA.1201		ncRNA	added	1492674..1493595			
1315	mah79	2013-10-16	III	SPNCRNA.1201		misc_RNA	removed	1492674..1493595			
1315	mah79	2013-10-16	III	SPNCRNA.1202		ncRNA	added	1525414..1528475			
1315	mah79	2013-10-16	III	SPNCRNA.1202		misc_RNA	removed	1525414..1528475			
1315	mah79	2013-10-16	III	SPNCRNA.1203		ncRNA	added	1545574..1549995			
1315	mah79	2013-10-16	III	SPNCRNA.1203		misc_RNA	removed	1545574..1549995			
1315	mah79	2013-10-16	III	SPNCRNA.1204		ncRNA	added	complement(1551330..1552587)			
1315	mah79	2013-10-16	III	SPNCRNA.1204		misc_RNA	removed	complement(1551330..1552587)			
1315	mah79	2013-10-16	III	SPNCRNA.1205		ncRNA	added	1559743..1561240			
1315	mah79	2013-10-16	III	SPNCRNA.1205		misc_RNA	removed	1559743..1561240			
1315	mah79	2013-10-16	III	SPNCRNA.1206		ncRNA	added	complement(1565774..1570757)			
1315	mah79	2013-10-16	III	SPNCRNA.1206		misc_RNA	removed	complement(1565774..1570757)			
1315	mah79	2013-10-16	III	SPNCRNA.1207		ncRNA	added	complement(1587624..1587880)			
1315	mah79	2013-10-16	III	SPNCRNA.1207		misc_RNA	removed	complement(1587624..1587880)			
1315	mah79	2013-10-16	III	SPNCRNA.1208		ncRNA	added	complement(1587817..1589758)			
1315	mah79	2013-10-16	III	SPNCRNA.1208		misc_RNA	removed	complement(1587817..1589758)			
1315	mah79	2013-10-16	III	SPNCRNA.1209		ncRNA	added	1594598..1595339			
1315	mah79	2013-10-16	III	SPNCRNA.1209		misc_RNA	removed	1594598..1595339			
1315	mah79	2013-10-16	III	SPNCRNA.121		ncRNA	added	2308667..2308904			
1315	mah79	2013-10-16	III	SPNCRNA.121		misc_RNA	removed	2308667..2308904			
1315	mah79	2013-10-16	III	SPNCRNA.1210		ncRNA	added	1601457..1602924			
1315	mah79	2013-10-16	III	SPNCRNA.1210		misc_RNA	removed	1601457..1602924			
1315	mah79	2013-10-16	III	SPNCRNA.1211		ncRNA	added	1606589..1608068			
1315	mah79	2013-10-16	III	SPNCRNA.1211		misc_RNA	removed	1606589..1608068			
1315	mah79	2013-10-16	III	SPNCRNA.1212		ncRNA	added	complement(1622525..1625429)			
1315	mah79	2013-10-16	III	SPNCRNA.1212		misc_RNA	removed	complement(1622525..1625429)			
1315	mah79	2013-10-16	III	SPNCRNA.1213		ncRNA	added	1647025..1649005			
1315	mah79	2013-10-16	III	SPNCRNA.1213		misc_RNA	removed	1647025..1649005			
1315	mah79	2013-10-16	III	SPNCRNA.1214		ncRNA	added	complement(1650949..1652838)			
1315	mah79	2013-10-16	III	SPNCRNA.1214		misc_RNA	removed	complement(1650949..1652838)			
1315	mah79	2013-10-16	III	SPNCRNA.1215		ncRNA	added	complement(1671883..1674238)			
1315	mah79	2013-10-16	III	SPNCRNA.1215		misc_RNA	removed	complement(1671883..1674238)			
1315	mah79	2013-10-16	III	SPNCRNA.1216		ncRNA	added	1674603..1675220			
1315	mah79	2013-10-16	III	SPNCRNA.1216		misc_RNA	removed	1674603..1675220			
1315	mah79	2013-10-16	III	SPNCRNA.1217		ncRNA	added	1677222..1680771			
1315	mah79	2013-10-16	III	SPNCRNA.1217		misc_RNA	removed	1677222..1680771			
1315	mah79	2013-10-16	III	SPNCRNA.1218		ncRNA	added	1704099..1705906			
1315	mah79	2013-10-16	III	SPNCRNA.1218		misc_RNA	removed	1704099..1705906			
1315	mah79	2013-10-16	III	SPNCRNA.1219		ncRNA	added	complement(1705006..1706081)			
1315	mah79	2013-10-16	III	SPNCRNA.1219		misc_RNA	removed	complement(1705006..1706081)			
1315	mah79	2013-10-16	III	SPNCRNA.122		ncRNA	added	1291525..1291986			
1315	mah79	2013-10-16	III	SPNCRNA.122		misc_RNA	removed	1291525..1291986			
1315	mah79	2013-10-16	III	SPNCRNA.1220		ncRNA	added	complement(1712984..1713595)			
1315	mah79	2013-10-16	III	SPNCRNA.1220		misc_RNA	removed	complement(1712984..1713595)			
1315	mah79	2013-10-16	III	SPNCRNA.1221		ncRNA	added	complement(1713941..1714159)			
1315	mah79	2013-10-16	III	SPNCRNA.1221		misc_RNA	removed	complement(1713941..1714159)			
1315	mah79	2013-10-16	III	SPNCRNA.1222		ncRNA	added	1719592..1720715			
1315	mah79	2013-10-16	III	SPNCRNA.1222		misc_RNA	removed	1719592..1720715			
1315	mah79	2013-10-16	III	SPNCRNA.1223		ncRNA	added	complement(1721177..1722876)			
1315	mah79	2013-10-16	III	SPNCRNA.1223		misc_RNA	removed	complement(1721177..1722876)			
1315	mah79	2013-10-16	III	SPNCRNA.1224		ncRNA	added	1726098..1727277			
1315	mah79	2013-10-16	III	SPNCRNA.1224		misc_RNA	removed	1726098..1727277			
1315	mah79	2013-10-16	III	SPNCRNA.1225		ncRNA	added	1734438..1735406			
1315	mah79	2013-10-16	III	SPNCRNA.1225		misc_RNA	removed	1734438..1735406			
1315	mah79	2013-10-16	III	SPNCRNA.1226		ncRNA	added	1741332..1745175			
1315	mah79	2013-10-16	III	SPNCRNA.1226		misc_RNA	removed	1741332..1745175			
1315	mah79	2013-10-16	III	SPNCRNA.1227		ncRNA	added	complement(1765433..1769380)			
1315	mah79	2013-10-16	III	SPNCRNA.1227		misc_RNA	removed	complement(1765433..1769380)			
1315	mah79	2013-10-16	III	SPNCRNA.1228		ncRNA	added	1781923..1783707			
1315	mah79	2013-10-16	III	SPNCRNA.1228		misc_RNA	removed	1781923..1783707			
1315	mah79	2013-10-16	III	SPNCRNA.1229		ncRNA	added	1791386..1792600			
1315	mah79	2013-10-16	III	SPNCRNA.1229		misc_RNA	removed	1791386..1792600			
1315	mah79	2013-10-16	III	SPNCRNA.123		ncRNA	added	2178524..2178946			
1315	mah79	2013-10-16	III	SPNCRNA.123		misc_RNA	removed	2178524..2178946			
1315	mah79	2013-10-16	III	SPNCRNA.1230		ncRNA	added	1795741..1796894			
1315	mah79	2013-10-16	III	SPNCRNA.1230		misc_RNA	removed	1795741..1796894			
1315	mah79	2013-10-16	III	SPNCRNA.1231		ncRNA	added	complement(1799929..1801147)			
1315	mah79	2013-10-16	III	SPNCRNA.1231		misc_RNA	removed	complement(1799929..1801147)			
1315	mah79	2013-10-16	III	SPNCRNA.1232		ncRNA	added	complement(1803665..1804635)			
1315	mah79	2013-10-16	III	SPNCRNA.1232		misc_RNA	removed	complement(1803665..1804635)			
1315	mah79	2013-10-16	III	SPNCRNA.1233		ncRNA	added	complement(1831763..1832796)			
1315	mah79	2013-10-16	III	SPNCRNA.1233		misc_RNA	removed	complement(1831763..1832796)			
1315	mah79	2013-10-16	III	SPNCRNA.1234	prl10	ncRNA	added	complement(1837499..1840092)			
1315	mah79	2013-10-16	III	SPNCRNA.1234	prl10	misc_RNA	removed	complement(1837499..1840092)			
1315	mah79	2013-10-16	III	SPNCRNA.1235		ncRNA	added	1839787..1844115			
1315	mah79	2013-10-16	III	SPNCRNA.1235		misc_RNA	removed	1839787..1844115			
1315	mah79	2013-10-16	III	SPNCRNA.1236		ncRNA	added	1859963..1860577			
1315	mah79	2013-10-16	III	SPNCRNA.1236		misc_RNA	removed	1859963..1860577			
1315	mah79	2013-10-16	III	SPNCRNA.1237		ncRNA	added	1867057..1868077			
1315	mah79	2013-10-16	III	SPNCRNA.1237		misc_RNA	removed	1867057..1868077			
1315	mah79	2013-10-16	III	SPNCRNA.1238		ncRNA	added	1868057..1869906			
1315	mah79	2013-10-16	III	SPNCRNA.1238		misc_RNA	removed	1868057..1869906			
1315	mah79	2013-10-16	III	SPNCRNA.1239		ncRNA	added	complement(1877676..1878730)			
1315	mah79	2013-10-16	III	SPNCRNA.1239		misc_RNA	removed	complement(1877676..1878730)			
1315	mah79	2013-10-16	III	SPNCRNA.1240		ncRNA	added	complement(1878672..1879198)			
1315	mah79	2013-10-16	III	SPNCRNA.1240		misc_RNA	removed	complement(1878672..1879198)			
1315	mah79	2013-10-16	III	SPNCRNA.1241		ncRNA	added	complement(1893662..1894406)			
1315	mah79	2013-10-16	III	SPNCRNA.1241		misc_RNA	removed	complement(1893662..1894406)			
1315	mah79	2013-10-16	III	SPNCRNA.1242		ncRNA	added	1893796..1894483			
1315	mah79	2013-10-16	III	SPNCRNA.1242		misc_RNA	removed	1893796..1894483			
1315	mah79	2013-10-16	III	SPNCRNA.1243		ncRNA	added	1933436..1935331			
1315	mah79	2013-10-16	III	SPNCRNA.1243		misc_RNA	removed	1933436..1935331			
1315	mah79	2013-10-16	III	SPNCRNA.1244		ncRNA	added	complement(1935379..1936429)			
1315	mah79	2013-10-16	III	SPNCRNA.1244		misc_RNA	removed	complement(1935379..1936429)			
1315	mah79	2013-10-16	III	SPNCRNA.1245		ncRNA	added	complement(1938950..1940302)			
1315	mah79	2013-10-16	III	SPNCRNA.1245		misc_RNA	removed	complement(1938950..1940302)			
1315	mah79	2013-10-16	III	SPNCRNA.1246		ncRNA	added	1952103..1953433			
1315	mah79	2013-10-16	III	SPNCRNA.1246		misc_RNA	removed	1952103..1953433			
1315	mah79	2013-10-16	III	SPNCRNA.1247		ncRNA	added	complement(1955420..1955959)			
1315	mah79	2013-10-16	III	SPNCRNA.1247		misc_RNA	removed	complement(1955420..1955959)			
1315	mah79	2013-10-16	III	SPNCRNA.1248		ncRNA	added	complement(1967055..1967807)			
1315	mah79	2013-10-16	III	SPNCRNA.1248		misc_RNA	removed	complement(1967055..1967807)			
1315	mah79	2013-10-16	III	SPNCRNA.1249		ncRNA	added	1967671..1968413			
1315	mah79	2013-10-16	III	SPNCRNA.1249		misc_RNA	removed	1967671..1968413			
1315	mah79	2013-10-16	III	SPNCRNA.1250		ncRNA	added	1976795..1978348			
1315	mah79	2013-10-16	III	SPNCRNA.1250		misc_RNA	removed	1976795..1978348			
1315	mah79	2013-10-16	III	SPNCRNA.1251		ncRNA	added	1991799..1992604			
1315	mah79	2013-10-16	III	SPNCRNA.1251		misc_RNA	removed	1991799..1992604			
1315	mah79	2013-10-16	III	SPNCRNA.1252		ncRNA	added	complement(2000677..2003895)			
1315	mah79	2013-10-16	III	SPNCRNA.1252		misc_RNA	removed	complement(2000677..2003895)			
1315	mah79	2013-10-16	III	SPNCRNA.1253		ncRNA	added	2008071..2009851			
1315	mah79	2013-10-16	III	SPNCRNA.1253		misc_RNA	removed	2008071..2009851			
1315	mah79	2013-10-16	III	SPNCRNA.1255		ncRNA	added	complement(2022833..2023261)			
1315	mah79	2013-10-16	III	SPNCRNA.1255		misc_RNA	removed	complement(2022833..2023261)			
1315	mah79	2013-10-16	III	SPNCRNA.1256		ncRNA	added	2045109..2046142			
1315	mah79	2013-10-16	III	SPNCRNA.1256		misc_RNA	removed	2045109..2046142			
1315	mah79	2013-10-16	III	SPNCRNA.1257		ncRNA	added	complement(2065404..2067340)			
1315	mah79	2013-10-16	III	SPNCRNA.1257		misc_RNA	removed	complement(2065404..2067340)			
1315	mah79	2013-10-16	III	SPNCRNA.1258		ncRNA	added	complement(2084111..2085030)			
1315	mah79	2013-10-16	III	SPNCRNA.1258		misc_RNA	removed	complement(2084111..2085030)			
1315	mah79	2013-10-16	III	SPNCRNA.1259		ncRNA	added	complement(2085698..2086538)			
1315	mah79	2013-10-16	III	SPNCRNA.1259		misc_RNA	removed	complement(2085698..2086538)			
1315	mah79	2013-10-16	III	SPNCRNA.126		ncRNA	added	complement(895866..895962)			
1315	mah79	2013-10-16	III	SPNCRNA.126		misc_RNA	removed	complement(895866..895962)			
1315	mah79	2013-10-16	III	SPNCRNA.1260		ncRNA	added	2085862..2086765			
1315	mah79	2013-10-16	III	SPNCRNA.1260		misc_RNA	removed	2085862..2086765			
1315	mah79	2013-10-16	III	SPNCRNA.1261		ncRNA	added	complement(2095994..2096985)			
1315	mah79	2013-10-16	III	SPNCRNA.1261		misc_RNA	removed	complement(2095994..2096985)			
1315	mah79	2013-10-16	III	SPNCRNA.1262		ncRNA	added	complement(2107549..2108268)			
1315	mah79	2013-10-16	III	SPNCRNA.1262		misc_RNA	removed	complement(2107549..2108268)			
1315	mah79	2013-10-16	III	SPNCRNA.1263		ncRNA	added	2111204..2116520			
1315	mah79	2013-10-16	III	SPNCRNA.1263		misc_RNA	removed	2111204..2116520			
1315	mah79	2013-10-16	III	SPNCRNA.1264		ncRNA	added	2117021..2118767			
1315	mah79	2013-10-16	III	SPNCRNA.1264		misc_RNA	removed	2117021..2118767			
1315	mah79	2013-10-16	III	SPNCRNA.1265		ncRNA	added	2123639..2124434			
1315	mah79	2013-10-16	III	SPNCRNA.1265		misc_RNA	removed	2123639..2124434			
1315	mah79	2013-10-16	III	SPNCRNA.1266		ncRNA	added	complement(2152044..2152662)			
1315	mah79	2013-10-16	III	SPNCRNA.1266		misc_RNA	removed	complement(2152044..2152662)			
1315	mah79	2013-10-16	III	SPNCRNA.1267		ncRNA	added	2170044..2170746			
1315	mah79	2013-10-16	III	SPNCRNA.1267		misc_RNA	removed	2170044..2170746			
1315	mah79	2013-10-16	III	SPNCRNA.1268		ncRNA	added	complement(2170528..2171521)			
1315	mah79	2013-10-16	III	SPNCRNA.1268		misc_RNA	removed	complement(2170528..2171521)			
1315	mah79	2013-10-16	III	SPNCRNA.1269		ncRNA	added	2178115..2179885			
1315	mah79	2013-10-16	III	SPNCRNA.1269		misc_RNA	removed	2178115..2179885			
1315	mah79	2013-10-16	III	SPNCRNA.127		ncRNA	added	895922..896000			
1315	mah79	2013-10-16	III	SPNCRNA.127		misc_RNA	removed	895922..896000			
1315	mah79	2013-10-16	III	SPNCRNA.1270		ncRNA	added	2190355..2191129			
1315	mah79	2013-10-16	III	SPNCRNA.1270		misc_RNA	removed	2190355..2191129			
1315	mah79	2013-10-16	III	SPNCRNA.1271		ncRNA	added	complement(2204097..2205588)			
1315	mah79	2013-10-16	III	SPNCRNA.1271		misc_RNA	removed	complement(2204097..2205588)			
1315	mah79	2013-10-16	III	SPNCRNA.1272		ncRNA	added	complement(2211103..2211623)			
1315	mah79	2013-10-16	III	SPNCRNA.1272		misc_RNA	removed	complement(2211103..2211623)			
1315	mah79	2013-10-16	III	SPNCRNA.1273		ncRNA	added	complement(2212663..2214470)			
1315	mah79	2013-10-16	III	SPNCRNA.1273		misc_RNA	removed	complement(2212663..2214470)			
1315	mah79	2013-10-16	III	SPNCRNA.1275		ncRNA	added	2236114..2237407			
1315	mah79	2013-10-16	III	SPNCRNA.1275		misc_RNA	removed	2236114..2237407			
1315	mah79	2013-10-16	III	SPNCRNA.1276		ncRNA	added	complement(2239857..2242131)			
1315	mah79	2013-10-16	III	SPNCRNA.1276		misc_RNA	removed	complement(2239857..2242131)			
1315	mah79	2013-10-16	III	SPNCRNA.1277		ncRNA	added	complement(2243952..2245575)			
1315	mah79	2013-10-16	III	SPNCRNA.1277		misc_RNA	removed	complement(2243952..2245575)			
1315	mah79	2013-10-16	III	SPNCRNA.1278		ncRNA	added	2257654..2259829			
1315	mah79	2013-10-16	III	SPNCRNA.1278		misc_RNA	removed	2257654..2259829			
1315	mah79	2013-10-16	III	SPNCRNA.1279		ncRNA	added	complement(2280653..2284409)			
1315	mah79	2013-10-16	III	SPNCRNA.1279		misc_RNA	removed	complement(2280653..2284409)			
1315	mah79	2013-10-16	III	SPNCRNA.128	rrk1	ncRNA	added	complement(989942..990834)			
1315	mah79	2013-10-16	III	SPNCRNA.128	rrk1	misc_RNA	removed	complement(989942..990834)			
1315	mah79	2013-10-16	III	SPNCRNA.1280		ncRNA	added	2286843..2289468			
1315	mah79	2013-10-16	III	SPNCRNA.1280		misc_RNA	removed	2286843..2289468			
1315	mah79	2013-10-16	III	SPNCRNA.1281		ncRNA	added	complement(2289326..2290582)			
1315	mah79	2013-10-16	III	SPNCRNA.1281		misc_RNA	removed	complement(2289326..2290582)			
1315	mah79	2013-10-16	III	SPNCRNA.1282		ncRNA	added	2291874..2292546			
1315	mah79	2013-10-16	III	SPNCRNA.1282		misc_RNA	removed	2291874..2292546			
1315	mah79	2013-10-16	III	SPNCRNA.1283		ncRNA	added	2297046..2298355			
1315	mah79	2013-10-16	III	SPNCRNA.1283		misc_RNA	removed	2297046..2298355			
1315	mah79	2013-10-16	III	SPNCRNA.1284		ncRNA	added	complement(2301821..2302280)			
1315	mah79	2013-10-16	III	SPNCRNA.1284		misc_RNA	removed	complement(2301821..2302280)			
1315	mah79	2013-10-16	III	SPNCRNA.1285		ncRNA	added	complement(2308782..2311926)			
1315	mah79	2013-10-16	III	SPNCRNA.1285		misc_RNA	removed	complement(2308782..2311926)			
1315	mah79	2013-10-16	III	SPNCRNA.1286		ncRNA	added	complement(2314400..2317255)			
1315	mah79	2013-10-16	III	SPNCRNA.1286		misc_RNA	removed	complement(2314400..2317255)			
1315	mah79	2013-10-16	III	SPNCRNA.1287		ncRNA	added	complement(2319056..2320085)			
1315	mah79	2013-10-16	III	SPNCRNA.1287		misc_RNA	removed	complement(2319056..2320085)			
1315	mah79	2013-10-16	III	SPNCRNA.1288		ncRNA	added	complement(2324779..2325802)			
1315	mah79	2013-10-16	III	SPNCRNA.1288		misc_RNA	removed	complement(2324779..2325802)			
1315	mah79	2013-10-16	III	SPNCRNA.1289		ncRNA	added	2331324..2332742			
1315	mah79	2013-10-16	III	SPNCRNA.1289		misc_RNA	removed	2331324..2332742			
1315	mah79	2013-10-16	III	SPNCRNA.129		ncRNA	added	complement(115394..115476)			
1315	mah79	2013-10-16	III	SPNCRNA.129		misc_RNA	removed	complement(115394..115476)			
1315	mah79	2013-10-16	III	SPNCRNA.1290		ncRNA	added	2352296..2353126			
1315	mah79	2013-10-16	III	SPNCRNA.1290		misc_RNA	removed	2352296..2353126			
1315	mah79	2013-10-16	III	SPNCRNA.1292		ncRNA	added	2367506..2368757			
1315	mah79	2013-10-16	III	SPNCRNA.1292		misc_RNA	removed	2367506..2368757			
1315	mah79	2013-10-16	III	SPNCRNA.1293		ncRNA	added	complement(2381012..2382004)			
1315	mah79	2013-10-16	III	SPNCRNA.1293		misc_RNA	removed	complement(2381012..2382004)			
1315	mah79	2013-10-16	III	SPNCRNA.1294		ncRNA	added	2388207..2389852			
1315	mah79	2013-10-16	III	SPNCRNA.1294		misc_RNA	removed	2388207..2389852			
1315	mah79	2013-10-16	III	SPNCRNA.1296		ncRNA	added	complement(2422419..2423268)			
1315	mah79	2013-10-16	III	SPNCRNA.1296		misc_RNA	removed	complement(2422419..2423268)			
1315	mah79	2013-10-16	III	SPNCRNA.1297		ncRNA	added	2422707..2423873			
1315	mah79	2013-10-16	III	SPNCRNA.1297		misc_RNA	removed	2422707..2423873			
1315	mah79	2013-10-16	III	SPNCRNA.1298		ncRNA	added	complement(2432823..2433573)			
1315	mah79	2013-10-16	III	SPNCRNA.1298		misc_RNA	removed	complement(2432823..2433573)			
1315	mah79	2013-10-16	III	SPNCRNA.1299		ncRNA	added	2448764..2449506			
1315	mah79	2013-10-16	III	SPNCRNA.1299		misc_RNA	removed	2448764..2449506			
1315	mah79	2013-10-16	III	SPNCRNA.131	tos2	ncRNA	added	1548349..1548897			
1315	mah79	2013-10-16	III	SPNCRNA.131	tos2	misc_RNA	removed	1548349..1548897			
1315	mah79	2013-10-16	III	SPNCRNA.132	tos3	ncRNA	added	1546777..1547989			
1315	mah79	2013-10-16	III	SPNCRNA.132	tos3	misc_RNA	removed	1546777..1547989			
1315	mah79	2013-10-16	III	SPNCRNA.16	prl16	ncRNA	added	complement(882518..882834)			
1315	mah79	2013-10-16	III	SPNCRNA.16	prl16	misc_RNA	removed	complement(882518..882834)			
1315	mah79	2013-10-16	III	SPNCRNA.22	prl22	ncRNA	added	complement(84683..85096)			
1315	mah79	2013-10-16	III	SPNCRNA.22	prl22	misc_RNA	removed	complement(84683..85096)			
1315	mah79	2013-10-16	III	SPNCRNA.29	meu19	ncRNA	added	2419051..2419799			
1315	mah79	2013-10-16	III	SPNCRNA.29	meu19	misc_RNA	removed	2419051..2419799			
1315	mah79	2013-10-16	III	SPNCRNA.32	prl32	ncRNA	added	complement(1702505..1702934)			
1315	mah79	2013-10-16	III	SPNCRNA.32	prl32	misc_RNA	removed	complement(1702505..1702934)			
1315	mah79	2013-10-16	III	SPNCRNA.33	prl33	ncRNA	added	953976..954331			
1315	mah79	2013-10-16	III	SPNCRNA.33	prl33	misc_RNA	removed	953976..954331			
1315	mah79	2013-10-16	III	SPNCRNA.35	prl35	ncRNA	added	2310377..2310786			
1315	mah79	2013-10-16	III	SPNCRNA.35	prl35	misc_RNA	removed	2310377..2310786			
1315	mah79	2013-10-16	III	SPNCRNA.40	prl40	ncRNA	added	2391631..2391821			
1315	mah79	2013-10-16	III	SPNCRNA.40	prl40	misc_RNA	removed	2391631..2391821			
1315	mah79	2013-10-16	III	SPNCRNA.449		ncRNA	added	29535..29898			
1315	mah79	2013-10-16	III	SPNCRNA.449		misc_RNA	removed	29535..29898			
1315	mah79	2013-10-16	III	SPNCRNA.45	prl45	ncRNA	added	complement(2299407..2300209)			
1315	mah79	2013-10-16	III	SPNCRNA.45	prl45	misc_RNA	removed	complement(2299407..2300209)			
1315	mah79	2013-10-16	III	SPNCRNA.450		ncRNA	added	49076..49156			
1315	mah79	2013-10-16	III	SPNCRNA.450		misc_RNA	removed	49076..49156			
1315	mah79	2013-10-16	III	SPNCRNA.451		ncRNA	added	49802..50142			
1315	mah79	2013-10-16	III	SPNCRNA.451		misc_RNA	removed	49802..50142			
1315	mah79	2013-10-16	III	SPNCRNA.452		ncRNA	added	54496..55150			
1315	mah79	2013-10-16	III	SPNCRNA.452		misc_RNA	removed	54496..55150			
1315	mah79	2013-10-16	III	SPNCRNA.453		ncRNA	added	59326..60703			
1315	mah79	2013-10-16	III	SPNCRNA.453		misc_RNA	removed	59326..60703			
1315	mah79	2013-10-16	III	SPNCRNA.454		ncRNA	added	76513..77990			
1315	mah79	2013-10-16	III	SPNCRNA.454		misc_RNA	removed	76513..77990			
1315	mah79	2013-10-16	III	SPNCRNA.455		ncRNA	added	120113..120204			
1315	mah79	2013-10-16	III	SPNCRNA.455		misc_RNA	removed	120113..120204			
1315	mah79	2013-10-16	III	SPNCRNA.456		ncRNA	added	141220..141422			
1315	mah79	2013-10-16	III	SPNCRNA.456		misc_RNA	removed	141220..141422			
1315	mah79	2013-10-16	III	SPNCRNA.457		ncRNA	added	complement(141429..141634)			
1315	mah79	2013-10-16	III	SPNCRNA.457		misc_RNA	removed	complement(141429..141634)			
1315	mah79	2013-10-16	III	SPNCRNA.458		ncRNA	added	170771..173539			
1315	mah79	2013-10-16	III	SPNCRNA.458		misc_RNA	removed	170771..173539			
1315	mah79	2013-10-16	III	SPNCRNA.460		ncRNA	added	226130..226215			
1315	mah79	2013-10-16	III	SPNCRNA.460		misc_RNA	removed	226130..226215			
1315	mah79	2013-10-16	III	SPNCRNA.462		ncRNA	added	322430..322711			
1315	mah79	2013-10-16	III	SPNCRNA.462		misc_RNA	removed	322430..322711			
1315	mah79	2013-10-16	III	SPNCRNA.463		ncRNA	added	332801..332905			
1315	mah79	2013-10-16	III	SPNCRNA.463		misc_RNA	removed	332801..332905			
1315	mah79	2013-10-16	III	SPNCRNA.464		ncRNA	added	333503..333624			
1315	mah79	2013-10-16	III	SPNCRNA.464		misc_RNA	removed	333503..333624			
1315	mah79	2013-10-16	III	SPNCRNA.466		ncRNA	added	564187..565519			
1315	mah79	2013-10-16	III	SPNCRNA.466		misc_RNA	removed	564187..565519			
1315	mah79	2013-10-16	III	SPNCRNA.467		ncRNA	added	583036..583289			
1315	mah79	2013-10-16	III	SPNCRNA.467		misc_RNA	removed	583036..583289			
1315	mah79	2013-10-16	III	SPNCRNA.469		ncRNA	added	677382..678918			
1315	mah79	2013-10-16	III	SPNCRNA.469		misc_RNA	removed	677382..678918			
1315	mah79	2013-10-16	III	SPNCRNA.471		ncRNA	added	690505..691071			
1315	mah79	2013-10-16	III	SPNCRNA.471		misc_RNA	removed	690505..691071			
1315	mah79	2013-10-16	III	SPNCRNA.472		ncRNA	added	715986..717312			
1315	mah79	2013-10-16	III	SPNCRNA.472		misc_RNA	removed	715986..717312			
1315	mah79	2013-10-16	III	SPNCRNA.473		ncRNA	added	756719..757024			
1315	mah79	2013-10-16	III	SPNCRNA.473		misc_RNA	removed	756719..757024			
1315	mah79	2013-10-16	III	SPNCRNA.475		ncRNA	added	926437..926624			
1315	mah79	2013-10-16	III	SPNCRNA.475		misc_RNA	removed	926437..926624			
1315	mah79	2013-10-16	III	SPNCRNA.477		ncRNA	added	949754..950750			
1315	mah79	2013-10-16	III	SPNCRNA.477		misc_RNA	removed	949754..950750			
1315	mah79	2013-10-16	III	SPNCRNA.478		ncRNA	added	957729..958657			
1315	mah79	2013-10-16	III	SPNCRNA.478		misc_RNA	removed	957729..958657			
1315	mah79	2013-10-16	III	SPNCRNA.480		ncRNA	added	1066011..1066485			
1315	mah79	2013-10-16	III	SPNCRNA.480		misc_RNA	removed	1066011..1066485			
1315	mah79	2013-10-16	III	SPNCRNA.481		ncRNA	added	1068658..1068746			
1315	mah79	2013-10-16	III	SPNCRNA.481		misc_RNA	removed	1068658..1068746			
1315	mah79	2013-10-16	III	SPNCRNA.482		ncRNA	added	1091428..1091919			
1315	mah79	2013-10-16	III	SPNCRNA.482		misc_RNA	removed	1091428..1091919			
1315	mah79	2013-10-16	III	SPNCRNA.483		ncRNA	added	1093231..1093387			
1315	mah79	2013-10-16	III	SPNCRNA.483		misc_RNA	removed	1093231..1093387			
1315	mah79	2013-10-16	III	SPNCRNA.484		ncRNA	added	1105609..1105766			
1315	mah79	2013-10-16	III	SPNCRNA.484		misc_RNA	removed	1105609..1105766			
1315	mah79	2013-10-16	III	SPNCRNA.485		ncRNA	added	1107075..1107575			
1315	mah79	2013-10-16	III	SPNCRNA.485		misc_RNA	removed	1107075..1107575			
1315	mah79	2013-10-16	III	SPNCRNA.486		ncRNA	added	1164174..1164978			
1315	mah79	2013-10-16	III	SPNCRNA.486		misc_RNA	removed	1164174..1164978			
1315	mah79	2013-10-16	III	SPNCRNA.487		ncRNA	added	1204464..1204881			
