revision	user	date	chromosome	systematic_id	primary_name	feature_type	qualifier_type	added_or_removed	value
8090	kmr44	2022-03-09	I	SPAC664.01c	swi6	CDS	controlled_curation	added	('term=chromodomain protein; date=19700101', 'term=species distribution, no apparent S. cerevisiae ortholog; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=human CBX1 and CBX3 and CBX5 ortholog; date=20100826', 'term=name description, SWItching; date=2012110624', 'term=HP1/CBX family; date=20130123')
8090	kmr44	2022-03-09	I	SPAC664.01c	swi6	CDS	controlled_curation	removed	('term=phenotype, accumulation of non-coding outer repeat transcripts; cv=phenotype; db_xref=PMID:12733640; date=20100318', 'term=chromodomain protein; date=19700101', 'term=species distribution, no apparent S. cerevisiae ortholog; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=human CBX1 and CBX3 and CBX5 ortholog; date=20100826', 'term=name description, SWItching; date=2012110624', 'term=HP1/CBX family; date=20130123')
8090	kmr44	2022-03-09	I	SPAC688.08	srb8	CDS	controlled_curation	added	('term=orthologous to S. cerevisiae YCR081W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=warning, sequence error in genomic data; db_xref=PMID:26615217; date=20170404', 'term=warning, frameshifted; cv=warning; db_xref=PMID:26615217; date=20170404', 'term=warning, Chr_I:3125118!A->AT; cv=warning; db_xref=PMID:26615217; date=20170404')
8090	kmr44	2022-03-09	I	SPAC688.08	srb8	CDS	controlled_curation	removed	('term=orthologous to S. cerevisiae YCR081W; date=19700101', 'term=phenotype, colony morphology, flocculation; db_xref=PMID:18310102; cv=phenotype; date=20080729', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=warning, sequence error in genomic data; db_xref=PMID:26615217; date=20170404', 'term=warning, frameshifted; cv=warning; db_xref=PMID:26615217; date=20170404', 'term=warning, Chr_I:3125118!A->AT; cv=warning; db_xref=PMID:26615217; date=20170404')
8090	kmr44	2022-03-09	I	SPAC6B12.02c	mus7	CDS	controlled_curation	added	('term=orthologous to S. cerevisiae YLR320W; db_xref=PMID:17660542; date=20071003', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi only; date=20081110', 'term=species distribution, conserved in eukaryotes; date=20090202')
8090	kmr44	2022-03-09	I	SPAC6B12.02c	mus7	CDS	controlled_curation	removed	('term=phenotype, viable; allele=deletion; cv=phenotype; db_xref=PMID:17660542; date=20070222', 'term=orthologous to S. cerevisiae YLR320W; db_xref=PMID:17660542; date=20071003', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi only; date=20081110', 'term=species distribution, conserved in eukaryotes; date=20090202')
8090	kmr44	2022-03-09	I	SPAC6F6.16c	tpz1	CDS	controlled_curation	added	('term=human ACD ortholog; db_xref=PMID:18535244; date=20080609', 'term=orthologous to S. cerevisiae YIL009C-A; db_xref=Pfam:PF10341; date=20080609', 'term=OB fold; db_xref=PMID:18535244; date=20080609', 'term=name description, Meiotically Upregulated Gene; cv=name_description; db_xref=PMID:16303567; date=20080908', 'term=gene expression, RNA level; annotation_extension=during(GO:0051321); qualifier=increased; evidence=ECO:0000006; db_xref=PMID:16303567; date=20100103', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=warning, gene structure updated; cv=warning; date=20090806')
8090	kmr44	2022-03-09	I	SPAC6F6.16c	tpz1	CDS	controlled_curation	removed	('term=phenotype, inviable; allele=deletion; cv=phenotype; db_xref=PMID:18535244; date=20080609', 'term=human ACD ortholog; db_xref=PMID:18535244; date=20080609', 'term=orthologous to S. cerevisiae YIL009C-A; db_xref=Pfam:PF10341; date=20080609', 'term=OB fold; db_xref=PMID:18535244; date=20080609', 'term=name description, Meiotically Upregulated Gene; cv=name_description; db_xref=PMID:16303567; date=20080908', 'term=gene expression, RNA level; annotation_extension=during(GO:0051321); qualifier=increased; evidence=ECO:0000006; db_xref=PMID:16303567; date=20100103', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=warning, gene structure updated; cv=warning; date=20090806')
8090	kmr44	2022-03-09	I	SPAC821.09	eng1	CDS	controlled_curation	added	('term=gene expression, protein level; annotation_extension=during(GO:0000278); qualifier=fluctuates; evidence=ECO:0000279; db_xref=PMID:15194814; date=20150108', 'term=sequence feature, N-terminal signal sequence; qualifier=predicted; cv=sequence_feature; date=19700101', 'term=orthologous to S. cerevisiae YNR067C and YLR144C; date=19700101', 'term=misc functional group, cell surface glycoprotein; cv=m_f_g; qualifier=predicted; date=20090225', 'term=misc, target genes transcriptionally co-regulated by Mcs6; db_xref=PMID:19328067; date=20090712', 'term=misc, target genes transcriptionally co-regulated by Cdk9; db_xref=PMID:19328067; date=20090712', 'term=modification, GPI attachment site; cv=pt_mod; qualifier=predicted; db_xref=PMID:12845604; date=20100104', 'term=species distribution, conserved in fungi; date=20100820', 'term=species distribution, conserved in eukaryotes; date=20100820', 'term=species distribution, conserved in bacteria; date=20100820')
8090	kmr44	2022-03-09	I	SPAC821.09	eng1	CDS	controlled_curation	removed	('term=gene expression, protein level; annotation_extension=during(GO:0000278); qualifier=fluctuates; evidence=ECO:0000279; db_xref=PMID:15194814; date=20150108', 'term=sequence feature, N-terminal signal sequence; qualifier=predicted; cv=sequence_feature; date=19700101', 'term=phenotype, viable; cv=phenotype; db_xref=PMID:12665550; date=19700101', 'term=orthologous to S. cerevisiae YNR067C and YLR144C; date=19700101', 'term=misc functional group, cell surface glycoprotein; cv=m_f_g; qualifier=predicted; date=20090225', 'term=misc, target genes transcriptionally co-regulated by Mcs6; db_xref=PMID:19328067; date=20090712', 'term=misc, target genes transcriptionally co-regulated by Cdk9; db_xref=PMID:19328067; date=20090712', 'term=modification, GPI attachment site; cv=pt_mod; qualifier=predicted; db_xref=PMID:12845604; date=20100104', 'term=species distribution, conserved in fungi; date=20100820', 'term=species distribution, conserved in eukaryotes; date=20100820', 'term=species distribution, conserved in bacteria; date=20100820')
8090	kmr44	2022-03-09	I	SPAC821.10c	sod1	CDS	controlled_curation	added	('term=orthologous to S. cerevisiae YJR104C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in bacteria; date=20081110', 'term=gene expression, RNA level; annotation_extension=during(GO:0072690); qualifier=present; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, RNA level; annotation_extension=during(GO:0036245); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, RNA level; annotation_extension=during(GO:0060274); qualifier=decreased; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, protein level; annotation_extension=during(GO:0071280); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071294); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071276); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071275); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071288); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0036245); qualifier=unchanged; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, RNA level; annotation_extension=during(GO:0072690); qualifier=present; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0036245); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0072709); qualifier=unchanged; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0034605); qualifier=unchanged; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0060274); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:26507459; date=20161026', 'term=gene expression, protein level; annotation_extension=during(GO:0060274); qualifier=increased; evidence=ECO:0000279; db_xref=PMID:26507459; date=20161026')
8090	kmr44	2022-03-09	I	SPAC821.10c	sod1	CDS	controlled_curation	removed	('term=phenotype, sensitive to H202; db_xref=PMID:17409354; cv=phenotype; date=20100201', 'term=phenotype, aerobic growth defects; db_xref=PMID:17409354; cv=phenotype; date=20100201', 'term=phenotype, accumulation of carbonylated proteins; db_xref=PMID:17409354; cv=phenotype; date=20100201', 'term=orthologous to S. cerevisiae YJR104C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in bacteria; date=20081110', 'term=gene expression, RNA level; annotation_extension=during(GO:0072690); qualifier=present; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, RNA level; annotation_extension=during(GO:0036245); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, RNA level; annotation_extension=during(GO:0060274); qualifier=decreased; evidence=ECO:0005653; db_xref=PMID:12359231; date=20141104', 'term=gene expression, protein level; annotation_extension=during(GO:0071280); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071294); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071276); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071275); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0071288); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, protein level; annotation_extension=during(GO:0036245); qualifier=unchanged; evidence=ECO:0000049; db_xref=PMID:12243351; date=20141120', 'term=gene expression, RNA level; annotation_extension=during(GO:0072690); qualifier=present; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0036245); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0072709); qualifier=unchanged; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0034605); qualifier=unchanged; evidence=ECO:0005653; db_xref=PMID:12073089; date=20150715', 'term=gene expression, RNA level; annotation_extension=during(GO:0060274); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:26507459; date=20161026', 'term=gene expression, protein level; annotation_extension=during(GO:0060274); qualifier=increased; evidence=ECO:0000279; db_xref=PMID:26507459; date=20161026')
8090	kmr44	2022-03-09	I	SPAC821.11	pro1	CDS	controlled_curation	added	('term=orthologous to S. cerevisiae YOR323C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in bacteria; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=name description, PROline requiring; db_xref=PMID:17248775; date=20161220')
8090	kmr44	2022-03-09	I	SPAC821.11	pro1	CDS	controlled_curation	removed	('term=orthologous to S. cerevisiae YOR323C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in bacteria; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=name description, PROline requiring; db_xref=PMID:17248775; date=20161220', 'term=phenotype, viable; cv=phenotype; allele=pro1-1(ntG30304A); db_xref=PMID:11864600; date=20170630')
8090	kmr44	2022-03-09	I	SPAC890.02c	alp7	CDS	controlled_curation	added	('term=human TACC1 and TACC2 and TACC3 ortholog; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=misc functional group, nucleocytoplasmic shuttling protein; db_xref=PMID:19606211; cv=m_f_g; date=20090817', 'term=misc functional group, nucleocytoplasmic shuttling protein; db_xref=PMID:19696784; cv=m_f_g; date=20090817', 'term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=sequence feature, coiled-coil; qualifier=predicted; date=19700101', 'term=sequence feature, NES; evidence=IMP; cv=sequence_feature; db_xref=PMID:19696784; date=20091127', 'term=sequence feature, NLS; evidence=IMP; cv=sequence_feature; db_xref=PMID:19696784; date=20091127', 'term=orthologous to S. cerevisiae YOR195W; db_xref=Pfam:PF12709; date=20170805')
8090	kmr44	2022-03-09	I	SPAC890.02c	alp7	CDS	controlled_curation	removed	('term=phenotype, microtubule organization defects; allele=Mia1p-MutNES4(L461A,I463A,L468A,L470A); cv=phenotype; db_xref=PMID:19606211; date=20090817', 'term=phenotype, mitotic spindle defects; allele=Mia1p-MutNES4(L461A,I463A,L468A,L470A); cv=phenotype; db_xref=PMID:19606211; date=20090817', 'term=human TACC1 and TACC2 and TACC3 ortholog; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=misc functional group, nucleocytoplasmic shuttling protein; db_xref=PMID:19606211; cv=m_f_g; date=20090817', 'term=misc functional group, nucleocytoplasmic shuttling protein; db_xref=PMID:19696784; cv=m_f_g; date=20090817', 'term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=sequence feature, coiled-coil; qualifier=predicted; date=19700101', 'term=sequence feature, NES; evidence=IMP; cv=sequence_feature; db_xref=PMID:19696784; date=20091127', 'term=sequence feature, NLS; evidence=IMP; cv=sequence_feature; db_xref=PMID:19696784; date=20091127', 'term=orthologous to S. cerevisiae YOR195W; db_xref=Pfam:PF12709; date=20170805')
8090	kmr44	2022-03-09	I	SPAC8F11.06	brr6	CDS	controlled_curation	added	('term=orthologous to S. cerevisiae YHR036W and YGL247W; db_xref=PMID:15882446; date=19700101', 'term=complementation, functionally complemented by P. carnii Brl1; db_xref=PMID:17993570; cv=complementation; date=20081211', 'term=species distribution, conserved in fungi; date=20100820', 'term=species distribution, conserved in eukaryotes; date=20100820', 'term=species distribution, predominantly single copy (one to one); date=20110404', 'term=species distribution, conserved in eukaryotes only; date=20170210')
8090	kmr44	2022-03-09	I	SPAC8F11.06	brr6	CDS	controlled_curation	removed	('term=phenotype, inviable; cv=phenotype; db_xref=PMID:17993570; date=20081211', 'term=phenotype, mononucleate; db_xref=PMID:17993570; allele=deletion; cv=phenotype; date=20081211', 'term=phenotype, cell morphology, elongated cells; db_xref=PMID:17993570; allele=deletion; cv=phenotype; date=20081211', 'term=orthologous to S. cerevisiae YHR036W and YGL247W; db_xref=PMID:15882446; date=19700101', 'term=complementation, functionally complemented by P. carnii Brl1; db_xref=PMID:17993570; cv=complementation; date=20081211', 'term=species distribution, conserved in fungi; date=20100820', 'term=species distribution, conserved in eukaryotes; date=20100820', 'term=species distribution, predominantly single copy (one to one); date=20110404', 'term=species distribution, conserved in eukaryotes only; date=20170210')
8090	kmr44	2022-03-09	I	SPAC9.05	fml1	CDS	controlled_curation	added	('term=DEAD/DEAH box helicase; date=19700101', 'term=orthologous to S. cerevisiae YIR002C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=human FANCM ortholog; db_xref=PMID:20347428; date=20100702', 'term=species distribution, conserved in bacteria; date=20170210')
8090	kmr44	2022-03-09	I	SPAC9.05	fml1	CDS	controlled_curation	removed	('term=DEAD/DEAH box helicase; date=19700101', 'term=orthologous to S. cerevisiae YIR002C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=human FANCM ortholog; db_xref=PMID:20347428; date=20100702', 'term=phenotype, sensitive to MMS; allele=deletion; db_xref=PMID:18851838; date=20100712', 'term=phenotype, sensitive to cisplatin; allele=deletion; db_xref=PMID:18851838; date=20100712', 'term=species distribution, conserved in bacteria; date=20170210')
8090	kmr44	2022-03-09	I	SPACUNK4.07c	cta4	CDS	controlled_curation	added	('term=sequence feature, transmembrane helices; cv=sequence_feature; date=19700101', 'term=sequence feature, N-terminal signal sequence; qualifier=predicted; cv=sequence_feature; date=19700101', 'term=orthologous to S. cerevisiae YEL031W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=gene expression, RNA level; annotation_extension=during(GO:0051321); qualifier=increased; evidence=ECO:0000006; db_xref=PMID:16394583; date=20090429')
8090	kmr44	2022-03-09	I	SPACUNK4.07c	cta4	CDS	controlled_curation	removed	('term=phenotype, microtubule organization defects; db_xref=PMID:12058018; date=20101101', 'term=phenotype, cell polarity defects; db_xref=PMID:12058018; date=20101101', 'term=phenotype, cytokinesis defects; db_xref=PMID:12058018; date=20101101', 'term=phenotype, sensitive to calcium; cv=phenotype; allele=deletion; db_xref=PMID:16394583; date=20090429', 'term=phenotype, sporulation defects; cv=phenotype; allele=sev4-L5(ntG1844A); db_xref=PMID:16394583; date=20090429', 'term=sequence feature, transmembrane helices; cv=sequence_feature; date=19700101', 'term=sequence feature, N-terminal signal sequence; qualifier=predicted; cv=sequence_feature; date=19700101', 'term=orthologous to S. cerevisiae YEL031W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=gene expression, RNA level; annotation_extension=during(GO:0051321); qualifier=increased; evidence=ECO:0000006; db_xref=PMID:16394583; date=20090429')
8090	kmr44	2022-03-09	I	SPAPB1A10.03	nxt1	CDS	controlled_curation	added	('term=subunit composition, heteromeric(2); cv=subunit_composition; db_xref=PMID:14963046; date=20041108', 'term=human NXT1 and NXT2 ortholog; date=19700101', 'term=orthologous to S. cerevisiae YKL186C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=warning, gene structure updated; cv=warning; date=20100317')
8090	kmr44	2022-03-09	I	SPAPB1A10.03	nxt1	CDS	controlled_curation	removed	('term=subunit composition, heteromeric(2); cv=subunit_composition; db_xref=PMID:14963046; date=20041108', 'term=human NXT1 and NXT2 ortholog; date=19700101', 'term=phenotype, viable; cv=phenotype; db_xref=PMID:14963046; date=19700101', 'term=orthologous to S. cerevisiae YKL186C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=warning, gene structure updated; cv=warning; date=20100317')
8090	kmr44	2022-03-09	I	SPAPJ698.02c	rps002	CDS	controlled_curation	added	('term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=orthologous to S. cerevisiae YGR214W and YLR048W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in bacteria; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in fungi; date=20081110')
8090	kmr44	2022-03-09	I	SPAPJ698.02c	rps002	CDS	controlled_curation	removed	('term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=phenotype, viable; cv=phenotype; db_xref=PMID:14623272; date=19700101', 'term=orthologous to S. cerevisiae YGR214W and YLR048W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in bacteria; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in fungi; date=20081110')
8090	kmr44	2022-03-09	II	SPBC106.02c	srx1	CDS	controlled_curation	added	('term=orthologous to S. cerevisiae YKL086W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:22245228; date=20120524', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:23874237; date=20130318', 'term=human SRXN1 ortholog; date=20140325')
8090	kmr44	2022-03-09	II	SPBC106.02c	srx1	CDS	controlled_curation	removed	('term=phenotype, sensitive to H202; db_xref=PMID:17409354; cv=phenotype; date=20100201', 'term=orthologous to S. cerevisiae YKL086W; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=species distribution, predominantly single copy (one to one); date=20081110', 'term=modification, phosphorylated; db_xref=PMID:19547744; evidence=IDA; cv=pt_mod; date=20100606', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:22245228; date=20120524', 'term=gene expression, RNA level; annotation_extension=during(GO:0070301); qualifier=increased; evidence=ECO:0005653; db_xref=PMID:23874237; date=20130318', 'term=human SRXN1 ortholog; date=20140325')
8090	kmr44	2022-03-09	II	SPBC1198.11c	reb1	CDS	controlled_curation	added	('term=subunit composition, homomeric(2); cv=subunit_composition; db_xref=PMID:18794373; date=20191218', 'term=Myb family; date=19700101', 'term=orthologous to S. cerevisiae YBR049C and YDR026C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=human TTF1 ortholog; db_xref=PMID:25776556; date=20150612')
8090	kmr44	2022-03-09	II	SPBC1198.11c	reb1	CDS	controlled_curation	removed	('term=subunit composition, homomeric(2); cv=subunit_composition; db_xref=PMID:18794373; date=20191218', 'term=Myb family; date=19700101', 'term=phenotype, viable; cv=phenotype; db_xref=PMID:14673172; date=19700101', 'term=orthologous to S. cerevisiae YBR049C and YDR026C; date=19700101', 'term=species distribution, conserved in eukaryotes; date=20081110', 'term=species distribution, conserved in metazoa; date=20081110', 'term=species distribution, conserved in fungi; date=20081110', 'term=species distribution, conserved in vertebrates; date=20081110', 'term=species distribution, conserved in eukaryotes only; date=20081110', 'term=human TTF1 ortholog; db_xref=PMID:25776556; date=20150612')
